action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,277733,16340521,[],CHEMBL3705608,"Enzyme Inhibition Assay: The inhibitory activities of the compound of the invention against c-Src and Syk enzymes (Invitrogen) are evaluated in a similar fashion to that described hereinabove. The relevant enzyme (3000 ng/mL or 2000 ng/mL respectively, 2.5 μL) is incubated with the test compound (either 1 μg/mL, 0.1 μg/mL, 0.01 μg/mL, or 0.001 μg/mL, 2.5 μL each) for 2 hr at RT. The FRET peptides (8 μM, 2.5 μL) and appropriate ATP solutions (2.5 μL, 800 μM for c-Src, and 60 μM ATP for Syk) are then added to the enzymes/compound mixtures and the mixture incubated for 1 hr. Development reagent (protease, 5 μL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan® Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1,,,CHEMBL3638580,,2015.0,"{'bei': '9.07', 'le': '0.17', 'lle': '0.74', 'sei': '3.80'}",CHEMBL3681949,TOP-1288,CHEMBL3681949,7.62,0,http://www.openphacts.org/units/Nanomolar,2558024,=,37,1,=,,IC50,nM,,24.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,24.0
,213726,16340996,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)nc3)nc12,,,CHEMBL3639196,,2013.0,"{'bei': '15.78', 'le': '0.31', 'lle': '1.90', 'sei': '10.28'}",CHEMBL3648062,,CHEMBL3648062,7.82,0,http://www.openphacts.org/units/Nanomolar,2521429,=,37,1,=,,IC50,nM,,15.3,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,15.3
,213741,16341508,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(C(=O)N4CCN(C)CC4)c3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '15.12', 'le': '0.28', 'lle': '2.30', 'sei': '9.50'}",CHEMBL3651197,,CHEMBL3651197,7.05,0,http://www.openphacts.org/units/Nanomolar,2525010,=,37,1,=,,IC50,nM,,88.6,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,88.6
,213876,16341767,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2c(Cl)ccc(O)c2Cl)cc2nnc(Nc3ccc(S(=O)(=O)CCCN4CCCC4)cc3)nc12,,,CHEMBL3639196,,2013.0,"{'bei': '15.16', 'le': '0.31', 'lle': '2.66', 'sei': '8.01'}",CHEMBL3651290,,CHEMBL3651290,8.68,0,http://www.openphacts.org/units/Nanomolar,2525105,=,37,1,=,,IC50,nM,,2.1,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,2.1
,213787,16342138,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1-c1cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc2cc1O,,,CHEMBL3639196,,2013.0,"{'bei': '13.74', 'le': '0.26', 'lle': '3.11', 'sei': '5.76'}",CHEMBL3651230,,CHEMBL3651230,6.93,0,http://www.openphacts.org/units/Nanomolar,2525043,=,37,1,=,,IC50,nM,,117.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,117.0
,213813,16342406,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1N(CCO)C(C)C,,,CHEMBL3639196,,2013.0,"{'bei': '9.73', 'le': '0.19', 'lle': '2.34', 'sei': '4.05'}",CHEMBL3651252,,CHEMBL3651252,5.00,0,http://www.openphacts.org/units/Nanomolar,2525065,=,37,1,=,,IC50,nM,,10000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,10000.0
,213824,16342995,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(N4CCN(CCO)CC4)nc3)nc12,,,CHEMBL3639196,,2013.0,"{'bei': '17.77', 'le': '0.34', 'lle': '5.13', 'sei': '7.91'}",CHEMBL3651260,,CHEMBL3651260,8.74,0,http://www.openphacts.org/units/Nanomolar,2525073,=,37,1,=,,IC50,nM,,1.8,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,1.8
,213754,16343399,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2cc1-c1cnccc1Cl,,,CHEMBL3639196,,2013.0,"{'bei': '10.55', 'le': '0.20', 'lle': '0.82', 'sei': '5.74'}",CHEMBL3651203,,CHEMBL3651203,5.00,0,http://www.openphacts.org/units/Nanomolar,2525016,=,37,1,=,,IC50,nM,,10000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,10000.0
,278575,16343656,[],CHEMBL3707502,"Fluorescence Resonance Energy Transfer (FRET) Assay: The enzyme inhibitory activity of test compounds was determined by fluorescence resonance energy transfer (FRET) using synthetic peptides labelled with both donor and acceptor fluorophores (Z-LYTE, Invitrogen). Recombinant, phosphorylated p38 MAPK (MAPK12:Millipore) was diluted in HEPES buffer, mixed with compound at the desired final concentrations and incubated for 2 hr at RT. The FRET peptide (2 uM) and ATP (100 uM) were next added to the enzyme/compound mixture and incubated for 1 hr. Development reagent (protease) was added for 1 hr prior to detection in a fluorescence microplate reader. The site-specific protease only cleaves non-phosphorylated peptide and eliminates the FRET signal. Phosphorylation levels of each reaction were calculated using the ratio of coumarin emission (donor) over fluorescein emission (acceptor) with high ratios indicating high phosphorylation levels and low ratios indicating low phosphorylation levels.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2c(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c4ccccc34)ccnc2[nH]c1=O,,,CHEMBL3639041,,2015.0,"{'bei': '14.57', 'le': '0.27', 'lle': '1.45', 'sei': '6.43'}",CHEMBL1214132,,CHEMBL1214132,8.15,0,http://www.openphacts.org/units/Nanomolar,2572335,=,37,1,=,,IC50,nM,,7.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,7.0
,278600,16344054,[],CHEMBL3707502,"Fluorescence Resonance Energy Transfer (FRET) Assay: The enzyme inhibitory activity of test compounds was determined by fluorescence resonance energy transfer (FRET) using synthetic peptides labelled with both donor and acceptor fluorophores (Z-LYTE, Invitrogen). Recombinant, phosphorylated p38 MAPK (MAPK12:Millipore) was diluted in HEPES buffer, mixed with compound at the desired final concentrations and incubated for 2 hr at RT. The FRET peptide (2 uM) and ATP (100 uM) were next added to the enzyme/compound mixture and incubated for 1 hr. Development reagent (protease) was added for 1 hr prior to detection in a fluorescence microplate reader. The site-specific protease only cleaves non-phosphorylated peptide and eliminates the FRET signal. Phosphorylation levels of each reaction were calculated using the ratio of coumarin emission (donor) over fluorescein emission (acceptor) with high ratios indicating high phosphorylation levels and low ratios indicating low phosphorylation levels.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(-c2ccc(Cl)c(Cl)c2)n1,,,CHEMBL3639041,,2015.0,"{'bei': '13.38', 'le': '0.26', 'lle': '0.52', 'sei': '6.48'}",CHEMBL3695580,,CHEMBL3695580,8.22,0,http://www.openphacts.org/units/Nanomolar,2572346,=,37,1,=,,IC50,nM,,6.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,6.0
,213857,16344405,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCN(C)Cc1ccc(Nc2nnc3cc(-c4cc(O)ccc4Cl)cc(C)c3n2)cc1,,,CHEMBL3639196,,2013.0,"{'bei': '16.57', 'le': '0.32', 'lle': '2.49', 'sei': '10.81'}",CHEMBL3651277,,CHEMBL3651277,8.37,0,http://www.openphacts.org/units/Nanomolar,2525090,=,37,1,=,,IC50,nM,,4.3,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,4.3
,213798,16344929,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1F,,,CHEMBL3639196,,2013.0,"{'bei': '17.11', 'le': '0.32', 'lle': '2.80', 'sei': '9.43'}",CHEMBL3651240,,CHEMBL3651240,7.86,0,http://www.openphacts.org/units/Nanomolar,2525053,=,37,1,=,,IC50,nM,,13.7,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,13.7
,213861,16345412,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2c(Cl)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,,,CHEMBL3639196,,2013.0,"{'bei': '16.43', 'le': '0.33', 'lle': '4.53', 'sei': '7.61'}",CHEMBL250821,,CHEMBL250821,9.15,0,http://www.openphacts.org/units/Nanomolar,2521355,=,37,1,=,,IC50,nM,,0.7,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,0.7
,213637,16345689,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1ccc2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '17.80', 'le': '0.32', 'lle': '2.29', 'sei': '12.39'}",CHEMBL230999,,CHEMBL230999,7.82,0,http://www.openphacts.org/units/Nanomolar,2521334,=,37,1,=,,IC50,nM,,15.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,15.0
,278576,16346315,[],CHEMBL3707502,"Fluorescence Resonance Energy Transfer (FRET) Assay: The enzyme inhibitory activity of test compounds was determined by fluorescence resonance energy transfer (FRET) using synthetic peptides labelled with both donor and acceptor fluorophores (Z-LYTE, Invitrogen). Recombinant, phosphorylated p38 MAPK (MAPK12:Millipore) was diluted in HEPES buffer, mixed with compound at the desired final concentrations and incubated for 2 hr at RT. The FRET peptide (2 uM) and ATP (100 uM) were next added to the enzyme/compound mixture and incubated for 1 hr. Development reagent (protease) was added for 1 hr prior to detection in a fluorescence microplate reader. The site-specific protease only cleaves non-phosphorylated peptide and eliminates the FRET signal. Phosphorylation levels of each reaction were calculated using the ratio of coumarin emission (donor) over fluorescein emission (acceptor) with high ratios indicating high phosphorylation levels and low ratios indicating low phosphorylation levels.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)c(C)nc34)c3ccccc23)cc1,,,CHEMBL3639041,,2015.0,"{'bei': '14.22', 'le': '0.26', 'lle': '1.14', 'sei': '6.43'}",CHEMBL1214135,,CHEMBL1214135,8.15,0,http://www.openphacts.org/units/Nanomolar,2572336,=,37,1,=,,IC50,nM,,7.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,7.0
,278580,16346538,[],CHEMBL3707502,"Fluorescence Resonance Energy Transfer (FRET) Assay: The enzyme inhibitory activity of test compounds was determined by fluorescence resonance energy transfer (FRET) using synthetic peptides labelled with both donor and acceptor fluorophores (Z-LYTE, Invitrogen). Recombinant, phosphorylated p38 MAPK (MAPK12:Millipore) was diluted in HEPES buffer, mixed with compound at the desired final concentrations and incubated for 2 hr at RT. The FRET peptide (2 uM) and ATP (100 uM) were next added to the enzyme/compound mixture and incubated for 1 hr. Development reagent (protease) was added for 1 hr prior to detection in a fluorescence microplate reader. The site-specific protease only cleaves non-phosphorylated peptide and eliminates the FRET signal. Phosphorylation levels of each reaction were calculated using the ratio of coumarin emission (donor) over fluorescein emission (acceptor) with high ratios indicating high phosphorylation levels and low ratios indicating low phosphorylation levels.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C(C)C)c34)c3ccccc23)cc1,,,CHEMBL3639041,,2015.0,"{'bei': '13.08', 'le': '0.24', 'lle': '0.53', 'sei': '6.18'}",CHEMBL3695585,,CHEMBL3695585,7.92,0,http://www.openphacts.org/units/Nanomolar,2572351,=,37,1,=,,IC50,nM,,12.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,12.0
,213719,16347809,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccnc(Cl)c3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '18.43', 'le': '0.35', 'lle': '1.52', 'sei': '10.89'}",CHEMBL3648056,,CHEMBL3648056,6.93,0,http://www.openphacts.org/units/Nanomolar,2521423,=,37,1,=,,IC50,nM,,118.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,118.0
,286835,16347900,[],CHEMBL3707611,"TR-FRET Assay: Compounds were screened in the TR-FRET assay for JAK2 and c-Src kinase inhibition. Ultra light poly GT (Perkin Elmer) was used as the substrate for JAK2 and c-Src with the ATP concentration of 10 μM and 50 μM, respectively. The Eu-labelled anti-phospho tyrosine antibody (Perkin Elmer) was added at 1 nM and the fluorescence emission at 615 nm and 665 nm was measured with an excitation wavelength of 340 nm.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1,,,CHEMBL3638677,,2015.0,"{'bei': '13.64', 'le': '0.26', 'lle': '2.71', 'sei': '9.18'}",CHEMBL3658109,,CHEMBL3658109,8.22,0,http://www.openphacts.org/units/Nanomolar,2532488,=,37,1,=,,IC50,nM,,6.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,6.0
,213875,16348369,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,,,CHEMBL3639196,,2013.0,,CHEMBL403989,TG100-801,CHEMBL403989,,0,http://www.openphacts.org/units/Nanomolar,2525104,>,37,1,>,,IC50,nM,,10000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,10000.0
,213628,16348523,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1ccc2nc(Nc3ccccc3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '17.83', 'le': '0.32', 'lle': '0.77', 'sei': '11.48'}",CHEMBL218042,,CHEMBL218042,5.82,0,http://www.openphacts.org/units/Nanomolar,2521296,=,37,1,=,,IC50,nM,,1520.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,1520.0
,213682,16348593,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '15.91', 'le': '0.29', 'lle': '2.69', 'sei': '11.56'}",CHEMBL230614,,CHEMBL230614,7.68,0,http://www.openphacts.org/units/Nanomolar,2521339,=,37,1,=,,IC50,nM,,21.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,21.0
,278570,16348865,[],CHEMBL3707502,"Fluorescence Resonance Energy Transfer (FRET) Assay: The enzyme inhibitory activity of test compounds was determined by fluorescence resonance energy transfer (FRET) using synthetic peptides labelled with both donor and acceptor fluorophores (Z-LYTE, Invitrogen). Recombinant, phosphorylated p38 MAPK (MAPK12:Millipore) was diluted in HEPES buffer, mixed with compound at the desired final concentrations and incubated for 2 hr at RT. The FRET peptide (2 uM) and ATP (100 uM) were next added to the enzyme/compound mixture and incubated for 1 hr. Development reagent (protease) was added for 1 hr prior to detection in a fluorescence microplate reader. The site-specific protease only cleaves non-phosphorylated peptide and eliminates the FRET signal. Phosphorylation levels of each reaction were calculated using the ratio of coumarin emission (donor) over fluorescein emission (acceptor) with high ratios indicating high phosphorylation levels and low ratios indicating low phosphorylation levels.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)n(-c2ccccc2)n1,,,CHEMBL3639041,,2015.0,"{'bei': '13.95', 'le': '0.25', 'lle': '1.12', 'sei': '5.74'}",CHEMBL1093756,,CHEMBL1093756,7.44,0,http://www.openphacts.org/units/Nanomolar,2572330,=,37,1,=,,IC50,nM,,36.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,36.0
,213880,16349769,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2c(Cl)cccc2Cl)cc2c1nc(Nc1ccc(OCCN3CCCC3)cc1)n[n+]2[O-],,,CHEMBL3639196,,2013.0,"{'bei': '13.80', 'le': '0.27', 'lle': '1.28', 'sei': '9.12'}",CHEMBL3651293,,CHEMBL3651293,7.04,0,http://www.openphacts.org/units/Nanomolar,2525109,=,37,1,=,,IC50,nM,,90.3,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,90.3
,213685,16350012,[],CHEMBL3705261,"Luciferase-Based Assay: Recombinant human c-Src or Yes (28 ng/well, Panvera/Invitrogen, Madison Wis.), ATP (3 μM), a tyrosine kinase substrate (PTK2, 250 μM, Promega Corp., Madison Wis.), and test agents (at concentrations ranging from about 1 nM/l to about 100 μM/l), in the presence of Src kinase reaction buffer (Upstate USA, Lake Placid N.Y.). After reacting for about 90 minutes at room temperature, residual ATP was determined using a luciferase-based assay (KinaseGlo, Promega Corp.) as a measure of kinase activity.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(Cl)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,,,CHEMBL3639196,,2013.0,"{'bei': '12.85', 'le': '0.25', 'lle': '0.42', 'sei': '8.70'}",CHEMBL230792,,CHEMBL230792,6.30,0,http://www.openphacts.org/units/Nanomolar,2521335,=,37,1,=,,IC50,nM,,505.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,505.0
